cidade,estado,id,nome,segmento
Mogi Mirim,SP,1422,Empresa 1422,Informática
Mariana,MG,1423,Empresa 1423,Informática
Itaberaba,BA,1424,Empresa 1424,Outro
Ouro Verde de Goiás,GO,1425,Empresa 1425,Alimentos / Bebida
Caldas Novas,GO,1426,Empresa 1426,Alimentos / Bebida
Tapera,RS,1427,Empresa 1427,Autopeças
Catuípe,RS,1428,Empresa 1428,Pet-Shop
Nova Odessa,SP,1429,Empresa 1429,Alimentos / Bebida
São Pedro do Suaçuí,MG,1430,Empresa 1430,Calçados
São José do Norte,RS,1431,Empresa 1431,Limpeza / Higiene
Sem-Peixe,MG,1432,Empresa 1432,Alimentos / Bebida
Campo Alegre de Goiás,GO,1433,Empresa 1433,Cosméticos / Perfumaria / Higiene
Porto Firme,MG,1434,Empresa 1434,Outro
Sobradinho,BA,1435,Empresa 1435,Confecção / Textil
Vila Valério,ES,1436,Empresa 1436,Informática
Nova União,RO,1437,Empresa 1437,Confecção / Textil
Cristalina,GO,1438,Empresa 1438,Informática
Rio do Antônio,BA,1439,Empresa 1439,Outro
Marcelândia,MT,1440,Empresa 1440,Informática
Boa Esperança,ES,1441,Empresa 1441,Confecção / Textil
Campo do Meio,MG,1442,Empresa 1442,Outro
Prado Ferreira,PR,1443,Empresa 1443,Outro
Peixoto de Azevedo,MT,1444,Empresa 1444,Alimentos / Bebida
Divinópolis de Goiás,GO,1445,Empresa 1445,Outro
Igarapé-Açu,PA,1446,Empresa 1446,Alimentos / Bebida
Ampére,PR,1447,Empresa 1447,Informática
Eldorado,MS,1448,Empresa 1448,Autopeças
Nilo Peçanha,BA,1449,Empresa 1449,Informática
Terra Nova,BA,1450,Empresa 1450,Confecção / Textil
Nova Campina,SP,1451,Empresa 1451,Confecção / Textil
Nova Londrina,PR,1452,Empresa 1452,Cosméticos / Perfumaria / Higiene
Leandro Ferreira,MG,1453,Empresa 1453,Cosméticos / Perfumaria / Higiene
Juscimeira,MT,1454,Empresa 1454,Alimentos / Bebida
Marizópolis,PB,1455,Empresa 1455,Embalagens
Santo Antônio do Rio Abaixo,MG,1456,Empresa 1456,Confecção / Textil
Rolim de Moura,RO,1457,Empresa 1457,Pet-Shop
Concórdia do Pará,PA,1458,Empresa 1458,Utilidades
Manaus,AM,1459,Empresa 1459,Alimentos / Bebida
Calçoene,AP,1460,Empresa 1460,Utilidades
Jacobina do Piauí,PI,1461,Empresa 1461,Decoração / Cama / Mesa / Banho
São Joaquim,SC,1462,Empresa 1462,Confecção / Textil
Antônio Carlos,MG,1463,Empresa 1463,Cosméticos / Perfumaria / Higiene
Marapanim,PA,1464,Empresa 1464,Alimentos / Bebida
Serranópolis de Minas,MG,1465,Empresa 1465,Informática
Novo Horizonte,BA,1466,Empresa 1466,Autopeças
Resende,RJ,1467,Empresa 1467,Materiais de Construção
Senador Pompeu,CE,1468,Empresa 1468,Alimentos / Bebida
Três Pontas,MG,1469,Empresa 1469,Autopeças
Santa Rosa de Lima,SC,1470,Empresa 1470,Cosméticos / Perfumaria / Higiene
Luzinópolis,TO,1471,Empresa 1471,Cosméticos / Perfumaria / Higiene
Xexéu,PE,1472,Empresa 1472,Autopeças
Paramoti,CE,1473,Empresa 1473,Brinquedos
São João da Barra,RJ,1474,Empresa 1474,Autopeças
Cocal dos Alves,PI,1475,Empresa 1475,Outro
Xaxim,SC,1476,Empresa 1476,Alimentos / Bebida
Fama,MG,1477,Empresa 1477,Outro
Nova Olinda,CE,1478,Empresa 1478,Outro
Utinga,BA,1479,Empresa 1479,Outro
Nova Iorque,MA,1480,Empresa 1480,Alimentos / Bebida
Capitólio,MG,1481,Empresa 1481,Móveis
Goianinha,RN,1482,Empresa 1482,Alimentos / Bebida
Constantina,RS,1483,Empresa 1483,Cosméticos / Perfumaria / Higiene
Dom Basílio,BA,1484,Empresa 1484,Cosméticos / Perfumaria / Higiene
Mairiporã,SP,1485,Empresa 1485,Máquinas / Equipamentos
Mansidão,BA,1486,Empresa 1486,Outro
Igarapava,SP,1487,Empresa 1487,Cosméticos / Perfumaria / Higiene
Candiota,RS,1488,Empresa 1488,Móveis
Coxim,MS,1489,Empresa 1489,Informática
Tunápolis,SC,1490,Empresa 1490,Outro
Montauri,RS,1491,Empresa 1491,Alimentos / Bebida
Pequeri,MG,1492,Empresa 1492,Materiais de Construção
Sucupira do Riachão,MA,1493,Empresa 1493,Outro
Estação,RS,1494,Empresa 1494,Alimentos / Bebida
Ingá,PB,1495,Empresa 1495,Cosméticos / Perfumaria / Higiene
Sátiro Dias,BA,1496,Empresa 1496,Outro
Natalândia,MG,1497,Empresa 1497,Outro
Ribeira,SP,1498,Empresa 1498,Medicamentos
Patos,PB,1499,Empresa 1499,Informática
Novo Horizonte do Oeste,RO,1500,Empresa 1500,Autopeças
São Gonçalo do Amarante,CE,1501,Empresa 1501,Informática
São José da Lagoa Tapada,PB,1502,Empresa 1502,Alimentos / Bebida
Serra Azul de Minas,MG,1503,Empresa 1503,Decoração / Cama / Mesa / Banho
Sobradinho,BA,1504,Empresa 1504,Informática
Santa Izabel do Oeste,PR,1505,Empresa 1505,Confecção / Textil
Santa Terezinha do Progresso,SC,1506,Empresa 1506,Cosméticos / Perfumaria / Higiene
Mauriti,CE,1507,Empresa 1507,Confecção / Textil
Machadinho,RS,1508,Empresa 1508,Confecção / Textil
Itutinga,MG,1509,Empresa 1509,Outro
Cândido Rodrigues,SP,1510,Empresa 1510,Medicamentos
Pinheiro Machado,RS,1511,Empresa 1511,Utilidades
Ipira,SC,1512,Empresa 1512,Materiais de Construção
Buritinópolis,GO,1513,Empresa 1513,Outro
Boa Esperança,ES,1514,Empresa 1514,Embalagens
São Miguel do Guaporé,RO,1515,Empresa 1515,Máquinas / Equipamentos
Lençóis Paulista,SP,1516,Empresa 1516,Alimentos / Bebida
Cruzeiro do Sul,PR,1517,Empresa 1517,Materiais de Construção
Ibiracatu,MG,1518,Empresa 1518,Informática
Inhuma,PI,1519,Empresa 1519,Calçados
Paulo Afonso,BA,1520,Empresa 1520,Confecção / Textil
Cafelândia,PR,1521,Empresa 1521,Alimentos / Bebida
São Salvador do Tocantins,TO,1522,Empresa 1522,Cosméticos / Perfumaria / Higiene
Icó,CE,1523,Empresa 1523,Confecção / Textil
Pinhalzinho,SC,1524,Empresa 1524,Outro
Calmon,SC,1525,Empresa 1525,Outro
Alfredo Vasconcelos,MG,1526,Empresa 1526,Outro
Bom Retiro do Sul,RS,1527,Empresa 1527,Informática
Mirassol d'Oeste,MT,1528,Empresa 1528,Cosméticos / Perfumaria / Higiene
Cascavel,PR,1529,Empresa 1529,Alimentos / Bebida
Wenceslau Braz,PR,1530,Empresa 1530,Medicamentos
Barão do Triunfo,RS,1531,Empresa 1531,Informática
Piripá,BA,1532,Empresa 1532,Jóias e Bijuterias
Milagres,CE,1533,Empresa 1533,Alimentos / Bebida
Leme do Prado,MG,1534,Empresa 1534,Alimentos / Bebida
Sobradinho,RS,1535,Empresa 1535,Outro
Francisco Alves,PR,1536,Empresa 1536,Materiais de Construção
Araguainha,MT,1537,Empresa 1537,Alimentos / Bebida
Una,BA,1538,Empresa 1538,Alimentos / Bebida
Carvalhos,MG,1539,Empresa 1539,Confecção / Textil
Uruçuí,PI,1540,Empresa 1540,Alimentos / Bebida
Igaracy,PB,1541,Empresa 1541,Alimentos / Bebida
São Bento do Norte,RN,1542,Empresa 1542,Materiais de Construção
Nilo Peçanha,BA,1543,Empresa 1543,Cosméticos / Perfumaria / Higiene
Cruzeiro,SP,1544,Empresa 1544,Alimentos / Bebida
Cidade Ocidental,GO,1545,Empresa 1545,Confecção / Textil
Tarabai,SP,1546,Empresa 1546,Jóias e Bijuterias
Oliveira de Fátima,TO,1547,Empresa 1547,Confecção / Textil
Crixás,GO,1548,Empresa 1548,Outro
Matias Cardoso,MG,1549,Empresa 1549,Informática
Araçaí,MG,1550,Empresa 1550,Alimentos / Bebida
Itapira,SP,1551,Empresa 1551,Medicamentos
Canutama,AM,1552,Empresa 1552,Alimentos / Bebida
Juazeiro do Norte,CE,1553,Empresa 1553,Limpeza / Higiene
Materlândia,MG,1554,Empresa 1554,Embalagens
Tunas do Paraná,PR,1555,Empresa 1555,Outro
Jacarezinho,PR,1556,Empresa 1556,Utilidades
Fernão,SP,1557,Empresa 1557,Confecção / Textil
Quinta do Sol,PR,1558,Empresa 1558,Outro
Morpará,BA,1559,Empresa 1559,Outro
Itaara,RS,1560,Empresa 1560,Jóias e Bijuterias
Laranjeiras,SE,1561,Empresa 1561,Jóias e Bijuterias
Salgadinho,PB,1562,Empresa 1562,Pet-Shop
Braço do Norte,SC,1563,Empresa 1563,Confecção / Textil
Mata de São João,BA,1564,Empresa 1564,Autopeças
São José da Tapera,AL,1565,Empresa 1565,Outro
Bacurituba,MA,1566,Empresa 1566,Alimentos / Bebida
Currais,PI,1567,Empresa 1567,Cosméticos / Perfumaria / Higiene
Itamarandiba,MG,1568,Empresa 1568,Móveis
Condeúba,BA,1569,Empresa 1569,Cosméticos / Perfumaria / Higiene
Duas Barras,RJ,1570,Empresa 1570,Alimentos / Bebida
Bom Repouso,MG,1571,Empresa 1571,Decoração / Cama / Mesa / Banho
Ponto Belo,ES,1572,Empresa 1572,Alimentos / Bebida
Santa Rosa de Lima,SE,1573,Empresa 1573,Informática
Ipumirim,SC,1574,Empresa 1574,Cosméticos / Perfumaria / Higiene
Cantá,RR,1575,Empresa 1575,Embalagens
Guarantã do Norte,MT,1576,Empresa 1576,Informática
Vila Lângaro,RS,1577,Empresa 1577,Alimentos / Bebida
Ceará-Mirim,RN,1578,Empresa 1578,Alimentos / Bebida
Palmeira d'Oeste,SP,1579,Empresa 1579,Cosméticos / Perfumaria / Higiene
Riachão,MA,1580,Empresa 1580,Embalagens
Lamarão,BA,1581,Empresa 1581,Alimentos / Bebida
Mar de Espanha,MG,1582,Empresa 1582,Informática
Candiba,BA,1583,Empresa 1583,Outro
Catiguá,SP,1584,Empresa 1584,Cosméticos / Perfumaria / Higiene
Araci,BA,1585,Empresa 1585,Cosméticos / Perfumaria / Higiene
Combinado,TO,1586,Empresa 1586,Limpeza / Higiene
Novo Santo Antônio,MT,1587,Empresa 1587,Pet-Shop
Serra da Saudade,MG,1588,Empresa 1588,Cosméticos / Perfumaria / Higiene
Arroio do Padre,RS,1589,Empresa 1589,Alimentos / Bebida
Parauapebas,PA,1590,Empresa 1590,Confecção / Textil
Riacho Frio,PI,1591,Empresa 1591,Alimentos / Bebida
Tabocas do Brejo Velho,BA,1592,Empresa 1592,Informática
Novo Horizonte,SC,1593,Empresa 1593,Alimentos / Bebida
Bonito,PA,1594,Empresa 1594,Cosméticos / Perfumaria / Higiene
Campinas,SP,1595,Empresa 1595,Outro
Felício dos Santos,MG,1596,Empresa 1596,Outro
Nova Aliança,SP,1597,Empresa 1597,Cosméticos / Perfumaria / Higiene
Alvorada,TO,1598,Empresa 1598,Informática
Tumiritinga,MG,1599,Empresa 1599,Outro
Miradouro,MG,1600,Empresa 1600,Móveis
Ibiassucê,BA,1601,Empresa 1601,Cosméticos / Perfumaria / Higiene
Campo Largo,PR,1602,Empresa 1602,Outro
Martinópolis,SP,1603,Empresa 1603,Alimentos / Bebida
Aloândia,GO,1604,Empresa 1604,Confecção / Textil
Pindaí,BA,1605,Empresa 1605,Alimentos / Bebida
Aurora,CE,1606,Empresa 1606,Alimentos / Bebida
Nova Cantu,PR,1607,Empresa 1607,Cosméticos / Perfumaria / Higiene
Dom Feliciano,RS,1608,Empresa 1608,Materiais de Construção
São Salvador do Tocantins,TO,1609,Empresa 1609,Eletrônicos / Eletrodomésticos
Pacatuba,CE,1610,Empresa 1610,Jóias e Bijuterias
Glória,BA,1611,Empresa 1611,Eletrônicos / Eletrodomésticos
Campos Belos,GO,1612,Empresa 1612,Cosméticos / Perfumaria / Higiene
São José da Laje,AL,1613,Empresa 1613,Informática
São Miguel dos Campos,AL,1614,Empresa 1614,Cosméticos / Perfumaria / Higiene
Boa Esperança,PR,1615,Empresa 1615,Cosméticos / Perfumaria / Higiene
Populina,SP,1616,Empresa 1616,Confecção / Textil
Xapuri,AC,1617,Empresa 1617,Alimentos / Bebida
Jaguaruana,CE,1618,Empresa 1618,Alimentos / Bebida
Caxias do Sul,RS,1619,Empresa 1619,Cosméticos / Perfumaria / Higiene
Oliveira de Fátima,TO,1620,Empresa 1620,Informática
Doutor Ricardo,RS,1621,Empresa 1621,Alimentos / Bebida
Casa Branca,SP,1622,Empresa 1622,Informática
Paulínia,SP,1623,Empresa 1623,Informática
São Bento do Una,PE,1624,Empresa 1624,Medicamentos
Lago da Pedra,MA,1625,Empresa 1625,Confecção / Textil
Catanduvas,SC,1626,Empresa 1626,Outro
Santana da Vargem,MG,1627,Empresa 1627,Informática
Cravolândia,BA,1628,Empresa 1628,Outro
Aripuanã,MT,1629,Empresa 1629,Limpeza / Higiene
Bebedouro,SP,1630,Empresa 1630,Jóias e Bijuterias
Água Preta,PE,1631,Empresa 1631,Confecção / Textil
Conceição do Araguaia,PA,1632,Empresa 1632,Outro
Campo Limpo de Goiás,GO,1633,Empresa 1633,Informática
Rolândia,PR,1634,Empresa 1634,Outro
Marliéria,MG,1635,Empresa 1635,Outro
Riacho da Cruz,RN,1636,Empresa 1636,Outro
Paraíba do Sul,RJ,1637,Empresa 1637,Outro
Itaboraí,RJ,1638,Empresa 1638,Pet-Shop
Araraquara,SP,1639,Empresa 1639,Cosméticos / Perfumaria / Higiene
Videira,SC,1640,Empresa 1640,Medicamentos
Lagoa da Confusão,TO,1641,Empresa 1641,Outro
Urucuia,MG,1642,Empresa 1642,Alimentos / Bebida
Águas de Chapecó,SC,1643,Empresa 1643,Alimentos / Bebida
Portel,PA,1644,Empresa 1644,Decoração / Cama / Mesa / Banho
Marques de Souza,RS,1645,Empresa 1645,Informática
Espírito Santo do Pinhal,SP,1646,Empresa 1646,Áudio / Música / Som
São Joaquim da Barra,SP,1647,Empresa 1647,Outro
Araçatuba,SP,1648,Empresa 1648,Informática
Campo Belo do Sul,SC,1649,Empresa 1649,Confecção / Textil
Pedro Teixeira,MG,1650,Empresa 1650,Alimentos / Bebida
Jaru,RO,1651,Empresa 1651,Utilidades
Campina da Lagoa,PR,1652,Empresa 1652,Outro
Tenente Ananias,RN,1653,Empresa 1653,Alimentos / Bebida
Indaiatuba,SP,1654,Empresa 1654,Autopeças
Aracoiaba,CE,1655,Empresa 1655,Cosméticos / Perfumaria / Higiene
Gonzaga,MG,1656,Empresa 1656,Máquinas / Equipamentos
Fortuna,MA,1657,Empresa 1657,Materiais de Construção
Uruburetama,CE,1658,Empresa 1658,Móveis
Mendonça,SP,1659,Empresa 1659,Alimentos / Bebida
Amorinópolis,GO,1660,Empresa 1660,Confecção / Textil
Campo Grande do Piauí,PI,1661,Empresa 1661,Alimentos / Bebida
Guaraciaba,SC,1662,Empresa 1662,Outro
Palestina de Goiás,GO,1663,Empresa 1663,Informática
Arês,RN,1664,Empresa 1664,Eletrônicos / Eletrodomésticos
Lajeado,RS,1665,Empresa 1665,Alimentos / Bebida
Japaratuba,SE,1666,Empresa 1666,Cosméticos / Perfumaria / Higiene
Novo Barreiro,RS,1667,Empresa 1667,Cosméticos / Perfumaria / Higiene
São Gabriel do Oeste,MS,1668,Empresa 1668,Máquinas / Equipamentos
Alagoa Grande,PB,1669,Empresa 1669,Alimentos / Bebida
São Francisco,PB,1670,Empresa 1670,Confecção / Textil
Pompéu,MG,1671,Empresa 1671,Calçados
Carambeí,PR,1672,Empresa 1672,Alimentos / Bebida
Mirante do Paranapanema,SP,1673,Empresa 1673,Alimentos / Bebida
Miravânia,MG,1674,Empresa 1674,Alimentos / Bebida
Campo Grande,MS,1675,Empresa 1675,Alimentos / Bebida
Conceição da Barra,ES,1676,Empresa 1676,Calçados
Japorã,MS,1677,Empresa 1677,Informática
Serra Preta,BA,1678,Empresa 1678,Alimentos / Bebida
Terra Roxa,SP,1679,Empresa 1679,Calçados
Pedralva,MG,1680,Empresa 1680,Outro
Montauri,RS,1681,Empresa 1681,Outro
Itapema,SC,1682,Empresa 1682,Informática
Westfalia,RS,1683,Empresa 1683,Calçados
Ilhota,SC,1684,Empresa 1684,Alimentos / Bebida
Novo Machado,RS,1685,Empresa 1685,Autopeças
São José do Brejo do Cruz,PB,1686,Empresa 1686,Alimentos / Bebida
Luís Correia,PI,1687,Empresa 1687,Alimentos / Bebida
Bonfim,RR,1688,Empresa 1688,Informática
Borda da Mata,MG,1689,Empresa 1689,Confecção / Textil
Patrocínio Paulista,SP,1690,Empresa 1690,Medicamentos
Itinga,MG,1691,Empresa 1691,Outro
Uruburetama,CE,1692,Empresa 1692,Alimentos / Bebida
Lajedo do Tabocal,BA,1693,Empresa 1693,Outro
Céu Azul,PR,1694,Empresa 1694,Materiais de Construção
Tabira,PE,1695,Empresa 1695,Confecção / Textil
Cássia dos Coqueiros,SP,1696,Empresa 1696,Informática
Mataraca,PB,1697,Empresa 1697,Autopeças
Tenente Portela,RS,1698,Empresa 1698,Confecção / Textil
Fazenda Rio Grande,PR,1699,Empresa 1699,Alimentos / Bebida
Ferreira Gomes,AP,1700,Empresa 1700,Decoração / Cama / Mesa / Banho
Pombos,PE,1701,Empresa 1701,Outro
Itamarati de Minas,MG,1702,Empresa 1702,Outro
Frecheirinha,CE,1703,Empresa 1703,Máquinas / Equipamentos
Guaraciaba,MG,1704,Empresa 1704,Outro
Juscimeira,MT,1705,Empresa 1705,Cosméticos / Perfumaria / Higiene
Balneário Gaivota,SC,1706,Empresa 1706,Móveis
Várzea do Poço,BA,1707,Empresa 1707,Informática
Varzelândia,MG,1708,Empresa 1708,Cosméticos / Perfumaria / Higiene
Bandeira,MG,1709,Empresa 1709,Materiais de Construção
Rio das Pedras,SP,1710,Empresa 1710,Cosméticos / Perfumaria / Higiene
Carazinho,RS,1711,Empresa 1711,Outro
Ribeirão dos Índios,SP,1712,Empresa 1712,Alimentos / Bebida
Barra de Santo Antônio,AL,1713,Empresa 1713,Outro
Bofete,SP,1714,Empresa 1714,Outro
Acarape,CE,1715,Empresa 1715,Informática
Couto de Magalhães,TO,1716,Empresa 1716,Outro
Central,BA,1717,Empresa 1717,Cosméticos / Perfumaria / Higiene
Guarujá do Sul,SC,1718,Empresa 1718,Eletrônicos / Eletrodomésticos
Cândido Sales,BA,1719,Empresa 1719,Informática
Santa Rosa do Purus,AC,1720,Empresa 1720,Embalagens
Solidão,PE,1721,Empresa 1721,Outro
Cabeceiras do Piauí,PI,1722,Empresa 1722,Cosméticos / Perfumaria / Higiene
São Miguel do Tocantins,TO,1723,Empresa 1723,Materiais de Construção
Conceição da Barra,ES,1724,Empresa 1724,Informática
Urânia,SP,1725,Empresa 1725,Alimentos / Bebida
Piraí do Norte,BA,1726,Empresa 1726,Alimentos / Bebida
Caçador,SC,1727,Empresa 1727,Alimentos / Bebida
Miguel Pereira,RJ,1728,Empresa 1728,Embalagens
Ilha Solteira,SP,1729,Empresa 1729,Cosméticos / Perfumaria / Higiene
Água Branca,AL,1730,Empresa 1730,Cosméticos / Perfumaria / Higiene
Conceição do Canindé,PI,1731,Empresa 1731,Informática
São Romão,MG,1732,Empresa 1732,Máquinas / Equipamentos
Boa Hora,PI,1733,Empresa 1733,Brinquedos
Sabino,SP,1734,Empresa 1734,Móveis
Nova Itarana,BA,1735,Empresa 1735,Móveis
Amparo,PB,1736,Empresa 1736,Calçados
Janduís,RN,1737,Empresa 1737,Alimentos / Bebida
Januária,MG,1738,Empresa 1738,Alimentos / Bebida
Belterra,PA,1739,Empresa 1739,Confecção / Textil
São José do Divino,PI,1740,Empresa 1740,Outro
Cascavel,PR,1741,Empresa 1741,Confecção / Textil
Santa Maria da Vitória,BA,1742,Empresa 1742,Alimentos / Bebida
Santa Carmem,MT,1743,Empresa 1743,Medicamentos
Maçambara,RS,1744,Empresa 1744,Utilidades
Arari,MA,1745,Empresa 1745,Alimentos / Bebida
Amaralina,GO,1746,Empresa 1746,Máquinas / Equipamentos
Murici dos Portelas,PI,1747,Empresa 1747,Alimentos / Bebida
Lucas do Rio Verde,MT,1748,Empresa 1748,Cosméticos / Perfumaria / Higiene
Cafelândia,PR,1749,Empresa 1749,Informática
Água Fria de Goiás,GO,1750,Empresa 1750,Materiais de Construção
Felisburgo,MG,1751,Empresa 1751,Informática
Ribeirão Bonito,SP,1752,Empresa 1752,Alimentos / Bebida
Maragogi,AL,1753,Empresa 1753,Alimentos / Bebida
Santana de Cataguases,MG,1754,Empresa 1754,Confecção / Textil
Major Isidoro,AL,1755,Empresa 1755,Alimentos / Bebida
Cedro,PE,1756,Empresa 1756,Móveis
Carpina,PE,1757,Empresa 1757,Materiais de Construção
Coluna,MG,1758,Empresa 1758,Alimentos / Bebida
Lagoinha,SP,1759,Empresa 1759,Outro
Paulistas,MG,1760,Empresa 1760,Outro
Monte das Gameleiras,RN,1761,Empresa 1761,Alimentos / Bebida
Presidente Sarney,MA,1762,Empresa 1762,Outro
São José da Laje,AL,1763,Empresa 1763,Outro
Barra do Bugres,MT,1764,Empresa 1764,Informática
São Brás do Suaçuí,MG,1765,Empresa 1765,Alimentos / Bebida
Josenópolis,MG,1766,Empresa 1766,Pet-Shop
Cajamar,SP,1767,Empresa 1767,Alimentos / Bebida
Erebango,RS,1768,Empresa 1768,Embalagens
Petrolândia,SC,1769,Empresa 1769,Alimentos / Bebida
Pará de Minas,MG,1770,Empresa 1770,Alimentos / Bebida
Janaúba,MG,1771,Empresa 1771,Informática
Água Boa,MG,1772,Empresa 1772,Cosméticos / Perfumaria / Higiene
São José de Piranhas,PB,1773,Empresa 1773,Cosméticos / Perfumaria / Higiene
Planalto,SP,1774,Empresa 1774,Eletrônicos / Eletrodomésticos
Céu Azul,PR,1775,Empresa 1775,Autopeças
Ponte Branca,MT,1776,Empresa 1776,Informática
Passagem,PB,1777,Empresa 1777,Alimentos / Bebida
Alpinópolis,MG,1778,Empresa 1778,Alimentos / Bebida
Torre de Pedra,SP,1779,Empresa 1779,Confecção / Textil
Bandeirantes do Tocantins,TO,1780,Empresa 1780,Cosméticos / Perfumaria / Higiene
Paulista,PE,1781,Empresa 1781,Áudio / Música / Som
Santo Antônio do Leste,MT,1782,Empresa 1782,Alimentos / Bebida
Gaspar,SC,1783,Empresa 1783,Outro
Viçosa,RN,1784,Empresa 1784,Informática
Farol,PR,1785,Empresa 1785,Outro
Conceição do Almeida,BA,1786,Empresa 1786,Outro
Maravilha,SC,1787,Empresa 1787,Medicamentos
Andrelândia,MG,1788,Empresa 1788,Informática
Aracruz,ES,1789,Empresa 1789,Cosméticos / Perfumaria / Higiene
Angical do Piauí,PI,1790,Empresa 1790,Informática
Campos Borges,RS,1791,Empresa 1791,Calçados
Berizal,MG,1792,Empresa 1792,Outro
Conceição dos Ouros,MG,1793,Empresa 1793,Alimentos / Bebida
Liberdade,MG,1794,Empresa 1794,Confecção / Textil
Lençóis Paulista,SP,1795,Empresa 1795,Outro
Ribeirão do Largo,BA,1796,Empresa 1796,Confecção / Textil
Alto Paraíso,RO,1797,Empresa 1797,Materiais de Construção
Porto Calvo,AL,1798,Empresa 1798,Informática
Capetinga,MG,1799,Empresa 1799,Informática
Ourizona,PR,1800,Empresa 1800,Eletrônicos / Eletrodomésticos
Bequimão,MA,1801,Empresa 1801,Autopeças
Sítio Novo do Tocantins,TO,1802,Empresa 1802,Confecção / Textil
Foz do Jordão,PR,1803,Empresa 1803,Confecção / Textil
Pedrinhas,SE,1804,Empresa 1804,Cosméticos / Perfumaria / Higiene
Senador José Porfírio,PA,1805,Empresa 1805,Informática
Sananduva,RS,1806,Empresa 1806,Embalagens
Mercedes,PR,1807,Empresa 1807,Alimentos / Bebida
Guaratuba,PR,1808,Empresa 1808,Outro
Pescador,MG,1809,Empresa 1809,Cosméticos / Perfumaria / Higiene
Moema,MG,1810,Empresa 1810,Informática
Tanquinho,BA,1811,Empresa 1811,Outro
São Sebastião de Lagoa de Roça,PB,1812,Empresa 1812,Alimentos / Bebida
Três Palmeiras,RS,1813,Empresa 1813,Calçados
Itaí,SP,1814,Empresa 1814,Outro
Morro da Fumaça,SC,1815,Empresa 1815,Informática
Nova Odessa,SP,1816,Empresa 1816,Alimentos / Bebida
Senador Canedo,GO,1817,Empresa 1817,Utilidades
Carambeí,PR,1818,Empresa 1818,Materiais de Construção
Buritis,MG,1819,Empresa 1819,Áudio / Música / Som
Siderópolis,SC,1820,Empresa 1820,Materiais de Construção
Santo Antônio do Caiuá,PR,1821,Empresa 1821,Alimentos / Bebida
Alhandra,PB,1822,Empresa 1822,Alimentos / Bebida
Nova Fátima,PR,1823,Empresa 1823,Alimentos / Bebida
Bom Despacho,MG,1824,Empresa 1824,Informática
Alvorada do Norte,GO,1825,Empresa 1825,Outro
Teófilo Otoni,MG,1826,Empresa 1826,Alimentos / Bebida
Irituia,PA,1827,Empresa 1827,Cosméticos / Perfumaria / Higiene
São Gonçalo do Rio Preto,MG,1828,Empresa 1828,Cosméticos / Perfumaria / Higiene
Santa Terezinha de Goiás,GO,1829,Empresa 1829,Outro
Hidrolândia,CE,1830,Empresa 1830,Máquinas / Equipamentos
Álvaro de Carvalho,SP,1831,Empresa 1831,Materiais de Construção
Sobradinho,RS,1832,Empresa 1832,Informática
Itaquara,BA,1833,Empresa 1833,Calçados
Campo Alegre de Goiás,GO,1834,Empresa 1834,Confecção / Textil
Santo Anastácio,SP,1835,Empresa 1835,Outro
Maria da Fé,MG,1836,Empresa 1836,Confecção / Textil
Aparecida,SP,1837,Empresa 1837,Alimentos / Bebida
